"","id","cropyear","raincytot","FS_year","day1rain","maxdaysnorain","FNID","floodmax","lhz_growingdays","lhz_day1rain","tmean","lhz_raincytot","lhz_maxdaysnorain","lhz_floodmax"
"4673","30503685","2011",798.524887317801,2012,11,131,"MW2012C3030519",0,214,69,25.2757885941835,905.028695058823,144,0
"4674","30503685","2011",798.524887317801,2012,11,131,"MW2012C3020703",0,214,32,24.752616928671,1172.68448686259,89,0
"4675","30503685","2011",798.524887317801,2012,11,131,"MW2012C3030606",0,214,9,27.5427014645015,791.227570396203,122,0
"4676","30504518","2011",793.040931622891,2012,9,144,"MW2012C3030506",0,214,8,26.9198897459797,786.887525497339,121,0
"4677","30505180","2011",853.097662347153,2012,44,146,"MW2012C3030506",0,214,8,26.9198897459797,786.887525497339,121,0
"4678","30506105","2011",876.875499004743,2012,11,146,"MW2012C3030514",0,214,11,25.8222337811907,849.579752347686,134,0
"4679","30506457","2011",775.156232850726,2012,12,140,"MW2012C3030506",0,214,8,26.9198897459797,786.887525497339,121,0
"4680","30506748","2011",758.733153645602,2012,72,144,"MW2012C3030506",0,214,8,26.9198897459797,786.887525497339,121,0
"4681","30507667","2011",812.99065301755,2012,69,144,"MW2012C3030519",0,214,69,25.2757885941835,905.028695058823,144,0
"4682","30508435","2011",831.098153526914,2012,51,150,"MW2012C3030514",0,214,11,25.8222337811907,849.579752347686,134,0
"4683","30508629","2011",855.36077960918,2012,11,142,"MW2012C3030514",0,214,11,25.8222337811907,849.579752347686,134,0
"4684","30601052","2011",1015.67873708533,2012,8,137,"MW2012C3030613",0,214,9,26.6146075810228,915.466644471691,121,0
"4685","30601190","2011",890.783622212323,2012,11,152,"MW2012C3999918",0,214,NA,24.1685586364842,1096.33825088826,46,0
"4686","30601191","2011",1078.57997528199,2012,43,141,"MW2012C3031313",0,214,8,26.0077049088998,1079.9305540153,122,0
"4687","30601608","2011",933.385048554403,2012,12,146,"MW2012C3030613",0,214,9,26.6146075810228,915.466644471691,121,0
"4688","30601639","2011",869.886044645551,2012,11,145,"MW2012C3030613",0,214,9,26.6146075810228,915.466644471691,121,0
"4689","30602059","2011",873.721387516294,2012,12,146,"MW2012C3030613",0,214,9,26.6146075810228,915.466644471691,121,0
"4690","30602235","2011",907.832257281846,2012,11,152,"MW2012C3030613",0,214,9,26.6146075810228,915.466644471691,121,0
"4691","30602235","2011",907.832257281846,2012,11,152,"MW2012C3030514",0,214,11,25.8222337811907,849.579752347686,134,0
"4692","30602408","2011",1023.95690877183,2012,42,142,"MW2012C3030613",0,214,9,26.6146075810228,915.466644471691,121,0
"4693","30602445","2011",962.798427823647,2012,8,141,"MW2012C3030613",0,214,9,26.6146075810228,915.466644471691,121,0
"4694","30602512","2011",913.906015234186,2012,12,146,"MW2012C3030613",0,214,9,26.6146075810228,915.466644471691,121,0
"4695","30602734","2011",919.887783713789,2012,11,148,"MW2012C3030613",0,214,9,26.6146075810228,915.466644471691,121,0
"4696","30620179","2011",923.320940526131,2012,12,146,"MW2012C3030613",0,214,9,26.6146075810228,915.466644471691,121,0
"4697","30620644","2011",879.11575501671,2012,11,145,"MW2012C3030613",0,214,9,26.6146075810228,915.466644471691,121,0
"4698","30705248","2011",995.690044211958,2012,9,145,"MW2012C3030716",0,214,9,26.3877370531314,1043.07162947546,127,0
"4699","30707534","2011",1046.04886084053,2012,11,140,"MW2012C3030716",0,214,9,26.3877370531314,1043.07162947546,127,0
"4700","30708338","2011",1117.59597408619,2012,9,142,"MW2012C3030716",0,214,9,26.3877370531314,1043.07162947546,127,0
"4701","30709698","2011",1112.30305926207,2012,9,141,"MW2012C3030716",0,214,9,26.3877370531314,1043.07162947546,127,0
"4702","30710079","2011",1111.58309660057,2012,9,150,"MW2012C3030714",0,214,8,24.9381258527809,1007.39211148482,137,0
"4703","30710079","2011",1111.58309660057,2012,9,150,"MW2012C3030816",0,214,29,23.9344743675161,1514.412843256,123,0
"4704","30710079","2011",1111.58309660057,2012,9,150,"MW2012C3030804",0,214,29,24.6015354691265,1017.88744430284,120,0
"4705","30710128","2011",949.483831097205,2012,12,144,"MW2012C3030714",0,214,8,24.9381258527809,1007.39211148482,137,0
"4706","30710157","2011",930.406043087378,2012,1,145,"MW2012C3030716",0,214,9,26.3877370531314,1043.07162947546,127,0
"4707","30710451","2011",1129.33497978509,2012,33,148,"MW2012C3030716",0,214,9,26.3877370531314,1043.07162947546,127,0
"4708","30711684","2011",905.853654408409,2012,9,143,"MW2012C3030716",0,214,9,26.3877370531314,1043.07162947546,127,0
"4709","30711684","2011",905.853654408409,2012,9,143,"MW2012C3030514",0,214,11,25.8222337811907,849.579752347686,134,0
"4710","30711684","2011",905.853654408409,2012,9,143,"MW2012C3031005",0,210,11,28.1767462614541,783.362389671468,115,693.996242946553
"4711","30720666","2011",1081.7150907689,2012,9,140,"MW2012C3030716",0,214,9,26.3877370531314,1043.07162947546,127,0
"4712","30801205","2011",1136.66888311111,2012,31,144,"MW2012C3030804",0,214,29,24.6015354691265,1017.88744430284,120,0
"4713","30801300","2011",1406.40765374212,2012,29,129,"MW2012C3030816",0,214,29,23.9344743675161,1514.412843256,123,0
"4714","30801631","2011",1195.83834763328,2012,32,144,"MW2012C3030816",0,214,29,23.9344743675161,1514.412843256,123,0
"4715","30801679","2011",1406.40765374212,2012,29,129,"MW2012C3030816",0,214,29,23.9344743675161,1514.412843256,123,0
"4716","30801679","2011",1406.40765374212,2012,29,129,"MW2012C3999918",0,214,NA,24.1685586364842,1096.33825088826,46,0
"4717","30801679","2011",1406.40765374212,2012,29,129,"MW2012C3031313",0,214,8,26.0077049088998,1079.9305540153,122,0
"4718","30803115","2011",1045.63161397092,2012,31,143,"MW2012C3030804",0,214,29,24.6015354691265,1017.88744430284,120,0
"4719","30803115","2011",1045.63161397092,2012,31,143,"MW2012C3030514",0,214,11,25.8222337811907,849.579752347686,134,0
"4720","30803233","2011",1200.16510005054,2012,31,137,"MW2012C3030804",0,214,29,24.6015354691265,1017.88744430284,120,0
"4721","30803480","2011",1097.89872268956,2012,31,148,"MW2012C3030804",0,214,29,24.6015354691265,1017.88744430284,120,0
"4722","30804426","2011",1062.96146691848,2012,11,141,"MW2012C3030804",0,214,29,24.6015354691265,1017.88744430284,120,0
"4723","30805259","2011",1200.16510005054,2012,31,137,"MW2012C3030804",0,214,29,24.6015354691265,1017.88744430284,120,0
"4724","30805259","2011",1200.16510005054,2012,31,137,"MW2012C3020103",0,214,33,24.1905780346595,1057.87321361805,78,0
"4725","30805259","2011",1200.16510005054,2012,31,137,"MW2012C3030112",0,214,68,26.9262709145234,903.36159819024,104,0
"4726","30805259","2011",1200.16510005054,2012,31,137,"MW2012C3030716",0,214,9,26.3877370531314,1043.07162947546,127,0
"4727","30805259","2011",1200.16510005054,2012,31,137,"MW2012C3020619",0,214,32,25.0560716575551,1135.29722705483,113,0
"4728","30805463","2011",1159.65913643722,2012,29,140,"MW2012C3030804",0,214,29,24.6015354691265,1017.88744430284,120,0
"4729","30805551","2011",1039.92898243461,2012,32,137,"MW2012C3030804",0,214,29,24.6015354691265,1017.88744430284,120,0
"4730","30806483","2011",969.052764121801,2012,32,140,"MW2012C3030804",0,214,29,24.6015354691265,1017.88744430284,120,0
"4731","30806611","2011",905.757443398781,2012,33,144,"MW2012C3030804",0,214,29,24.6015354691265,1017.88744430284,120,0
"4732","30806611","2011",905.757443398781,2012,33,144,"MW2012C3030816",0,214,29,23.9344743675161,1514.412843256,123,0
"4733","30806630","2011",867.963487699529,2012,33,140,"MW2012C3030804",0,214,29,24.6015354691265,1017.88744430284,120,0
"4734","30901029","2011",962.174041476185,2012,29,144,"MW2012C3030904",0,214,29,24.4612186752747,1046.77898415781,123,0
"4735","30901054","2011",882.443180654294,2012,32,141,"MW2012C3030904",0,214,29,24.4612186752747,1046.77898415781,123,0
"4736","30901054","2011",882.443180654294,2012,32,141,"MW2012C3030304",0,214,32,25.2747601232796,1015.6764736145,109,0
"4737","30901054","2011",882.443180654294,2012,32,141,"MW2012C3030314",0,214,33,25.3843226495191,1000.55918520497,114,0
"4738","30901253","2011",932.034785813304,2012,29,141,"MW2012C3030904",0,214,29,24.4612186752747,1046.77898415781,123,0
"4739","30901320","2011",993.791908139449,2012,29,142,"MW2012C3030904",0,214,29,24.4612186752747,1046.77898415781,123,0
"4740","30901380","2011",918.449070302921,2012,29,143,"MW2012C3030904",0,214,29,24.4612186752747,1046.77898415781,123,0
"4741","30901475","2011",951.303145591804,2012,29,140,"MW2012C3030904",0,214,29,24.4612186752747,1046.77898415781,123,0
"4742","30901475","2011",951.303145591804,2012,29,140,"MW2012C3030816",0,214,29,23.9344743675161,1514.412843256,123,0
"4743","30901475","2011",951.303145591804,2012,29,140,"MW2012C3030204",0,214,68,25.9783315260463,1122.9073453416,101,0
"4744","30901550","2011",1017.87528800297,2012,29,146,"MW2012C3030904",0,214,29,24.4612186752747,1046.77898415781,123,0
"4745","30901569","2011",934.002985222587,2012,29,146,"MW2012C3030904",0,214,29,24.4612186752747,1046.77898415781,123,0
"4746","30901603","2011",1014.10962630642,2012,29,141,"MW2012C3030904",0,214,29,24.4612186752747,1046.77898415781,123,0
"4747","30901715","2011",1404.1791063554,2012,29,140,"MW2012C3030804",0,214,29,24.6015354691265,1017.88744430284,120,0
"4748","30902236","2011",1308.65159562025,2012,8,144,"MW2012C3030904",0,214,29,24.4612186752747,1046.77898415781,123,0
"4749","30902299","2011",1133.74115892594,2012,9,141,"MW2012C3030904",0,214,29,24.4612186752747,1046.77898415781,123,0
"4750","30902425","2011",1133.08237095464,2012,8,141,"MW2012C3030904",0,214,29,24.4612186752747,1046.77898415781,123,0
"4751","30902606","2011",1196.46125162431,2012,8,139,"MW2012C3030904",0,214,29,24.4612186752747,1046.77898415781,123,0
"4752","30903114","2011",1028.26849592375,2012,32,141,"MW2012C3030904",0,214,29,24.4612186752747,1046.77898415781,123,0
"4753","31001092","2011",673.966923238232,2012,11,151,"MW2012C3031005",0,210,11,28.1767462614541,783.362389671468,115,693.996242946553
"4754","31001123","2011",857.409995138371,2012,12,154,"MW2012C3031005",0,210,11,28.1767462614541,783.362389671468,115,693.996242946553
"4755","31001228","2011",687.531437376277,2012,11,152,"MW2012C3031005",0,210,11,28.1767462614541,783.362389671468,115,693.996242946553
"4756","31001242","2011",689.979392054296,2012,11,159,"MW2012C3031005",0,210,11,28.1767462614541,783.362389671468,115,693.996242946553
"4757","31001333","2011",731.191477367227,2012,11,156,"MW2012C3999918",0,214,NA,24.1685586364842,1096.33825088826,46,0
"4758","31001749","2011",757.020638092894,2012,11,161,"MW2012C3031005",0,210,11,28.1767462614541,783.362389671468,115,693.996242946553
"4759","31001749","2011",757.020638092894,2012,11,161,"MW2012C3030514",0,214,11,25.8222337811907,849.579752347686,134,0
"4760","31002169","2011",800.574842787012,2012,11,157,"MW2012C3031005",0,210,11,28.1767462614541,783.362389671468,115,693.996242946553
"4761","31002169","2011",800.574842787012,2012,11,157,"MW2012C3030716",0,214,9,26.3877370531314,1043.07162947546,127,0
"4762","31002169","2011",800.574842787012,2012,11,157,"MW2012C3030519",0,214,69,25.2757885941835,905.028695058823,144,0
"4763","31002169","2011",800.574842787012,2012,11,157,"MW2012C3030506",0,214,8,26.9198897459797,786.887525497339,121,0
"4764","31003226","2011",879.369890906583,2012,11,151,"MW2012C3031005",0,210,11,28.1767462614541,783.362389671468,115,693.996242946553
"4765","31003482","2011",765.434694212007,2012,12,155,"MW2012C3031005",0,210,11,28.1767462614541,783.362389671468,115,693.996242946553
"4766","31003759","2011",800.334237995811,2012,12,155,"MW2012C3999918",0,214,NA,24.1685586364842,1096.33825088826,46,0
"4767","31004312","2011",878.670830128043,2012,9,146,"MW2012C3030716",0,214,9,26.3877370531314,1043.07162947546,127,0
"4768","31004312","2011",878.670830128043,2012,9,146,"MW2012C3031005",0,210,11,28.1767462614541,783.362389671468,115,693.996242946553
"4769","31004312","2011",878.670830128043,2012,9,146,"MW2012C3030816",0,214,29,23.9344743675161,1514.412843256,123,0
"4770","31005061","2011",738.531791465851,2012,70,145,"MW2012C3031005",0,210,11,28.1767462614541,783.362389671468,115,693.996242946553
"4771","31006556","2011",780.58350255673,2012,9,146,"MW2012C3030506",0,214,8,26.9198897459797,786.887525497339,121,0
"4772","31006556","2011",780.58350255673,2012,9,146,"MW2012C3030514",0,214,11,25.8222337811907,849.579752347686,134,0
"4773","31007549","2011",866.860881724373,2012,11,147,"MW2012C3031005",0,210,11,28.1767462614541,783.362389671468,115,693.996242946553
"4774","31102266","2011",825.300658660934,2012,33,157,"MW2012C3031105",0,213,9,28.0169935897875,845.782214047862,134,0
"4775","31102591","2011",825.300658660934,2012,33,157,"MW2012C3031105",0,213,9,28.0169935897875,845.782214047862,134,0
"4776","31104147","2011",885.636343216759,2012,9,150,"MW2012C3031105",0,213,9,28.0169935897875,845.782214047862,134,0
"4777","31104361","2011",849.788175815373,2012,9,149,"MW2012C3031105",0,213,9,28.0169935897875,845.782214047862,134,0
"4778","31104691","2011",998.800855636036,2012,9,153,"MW2012C3031105",0,213,9,28.0169935897875,845.782214047862,134,0
"4779","31105091","2011",744.37771433385,2012,9,151,"MW2012C3031105",0,213,9,28.0169935897875,845.782214047862,134,0
"4780","31105581","2011",799.635443151976,2012,51,155,"MW2012C3031105",0,213,9,28.0169935897875,845.782214047862,134,0
"4781","31106066","2011",801.404869234034,2012,11,155,"MW2012C3031105",0,213,9,28.0169935897875,845.782214047862,134,0
"4782","31106182","2011",875.684735810571,2012,8,152,"MW2012C3031105",0,213,9,28.0169935897875,845.782214047862,134,0
"4783","31106682","2011",861.673537278876,2012,11,151,"MW2012C3031105",0,213,9,28.0169935897875,845.782214047862,134,0
"4784","31108703","2011",815.408206116919,2012,9,154,"MW2012C3031105",0,213,9,28.0169935897875,845.782214047862,134,0
"4785","31108703","2011",815.408206116919,2012,9,154,"MW2012C3030519",0,214,69,25.2757885941835,905.028695058823,144,0
"4786","31110462","2011",911.265273971881,2012,8,156,"MW2012C3999918",0,214,NA,24.1685586364842,1096.33825088826,46,0
"4787","31120097","2011",831.554887729396,2012,52,154,"MW2012C3031105",0,213,9,28.0169935897875,845.782214047862,134,0
"4788","31120218","2011",823.481546923158,2012,9,153,"MW2012C3031105",0,213,9,28.0169935897875,845.782214047862,134,0
"4789","31201058","2011",861.459106445149,2012,32,136,"MW2012C3031213",0,214,68,27.1092807662821,901.223678657883,111,0
"4790","31201106","2011",886.697851467628,2012,88,131,"MW2012C3031206",0,214,74,27.2725293453609,872.324651111875,110,770.736820299285
"4791","31201350","2011",873.148903917291,2012,54,137,"MW2012C3031213",0,214,68,27.1092807662821,901.223678657883,111,0
"4792","31201516","2011",936.504357820374,2012,68,131,"MW2012C3031213",0,214,68,27.1092807662821,901.223678657883,111,0
"4793","31201516","2011",936.504357820374,2012,68,131,"MW2012C3020619",0,214,32,25.0560716575551,1135.29722705483,113,0
"4794","31201516","2011",936.504357820374,2012,68,131,"MW2012C3030514",0,214,11,25.8222337811907,849.579752347686,134,0
"4795","31201765","2011",831.451386188427,2012,33,138,"MW2012C3031213",0,214,68,27.1092807662821,901.223678657883,111,0
"4796","31204184","2011",981.290132409879,2012,53,132,"MW2012C3031213",0,214,68,27.1092807662821,901.223678657883,111,0
"4797","31204209","2011",874.791130514305,2012,1,133,"MW2012C3031206",0,214,74,27.2725293453609,872.324651111875,110,770.736820299285
"4798","31204410","2011",1032.88315738831,2012,1,131,"MW2012C3031213",0,214,68,27.1092807662821,901.223678657883,111,0
"4799","31204489","2011",894.753374185758,2012,53,133,"MW2012C3031206",0,214,74,27.2725293453609,872.324651111875,110,770.736820299285
"4800","31204618","2011",909.095596612588,2012,53,136,"MW2012C3031213",0,214,68,27.1092807662821,901.223678657883,111,0
"4801","31204618","2011",909.095596612588,2012,53,136,"MW2012C3030112",0,214,68,26.9262709145234,903.36159819024,104,0
"4802","31220637","2011",901.418210106934,2012,54,129,"MW2012C3031213",0,214,68,27.1092807662821,901.223678657883,111,0
"4803","31301304","2011",1165.1956021612,2012,42,130,"MW2012C3031313",0,214,8,26.0077049088998,1079.9305540153,122,0
"4804","31301560","2011",1048.47421638219,2012,8,136,"MW2012C3031313",0,214,8,26.0077049088998,1079.9305540153,122,0
"4805","31301671","2011",1059.33155196933,2012,42,138,"MW2012C3031313",0,214,8,26.0077049088998,1079.9305540153,122,0
"4806","31301683","2011",1145.89961457426,2012,1,136,"MW2012C3031313",0,214,8,26.0077049088998,1079.9305540153,122,0
"4807","31302162","2011",921.49952149308,2012,9,137,"MW2012C3030613",0,214,9,26.6146075810228,915.466644471691,121,0
"4808","31302415","2011",799.227125697389,2012,11,138,"MW2012C3030606",0,214,9,27.5427014645015,791.227570396203,122,0
"4809","31302761","2011",933.487516625543,2012,9,136,"MW2012C3030613",0,214,9,26.6146075810228,915.466644471691,121,0
"4810","31303263","2011",834.957422989801,2012,44,141,"MW2012C3030606",0,214,9,27.5427014645015,791.227570396203,122,0
"4811","31303467","2011",801.080154508872,2012,11,136,"MW2012C3030606",0,214,9,27.5427014645015,791.227570396203,122,0
"4812","31303567","2011",905.101783536923,2012,44,131,"MW2012C3030613",0,214,9,26.6146075810228,915.466644471691,121,0
"4813","31303585","2011",864.945316336512,2012,32,135,"MW2012C3030613",0,214,9,26.6146075810228,915.466644471691,121,0
"4814","31303610","2011",834.196541013634,2012,33,137,"MW2012C3030606",0,214,9,27.5427014645015,791.227570396203,122,0
"4815","31303655","2011",767.166595563158,2012,8,137,"MW2012C3030606",0,214,9,27.5427014645015,791.227570396203,122,0
"4816","31306274","2011",1074.36525369244,2012,32,133,"MW2012C3031313",0,214,8,26.0077049088998,1079.9305540153,122,0
"4817","31306719","2011",1051.25393702968,2012,1,130,"MW2012C3031313",0,214,8,26.0077049088998,1079.9305540153,122,0
"4818","31432279","2011",1391.70983941558,2012,29,136,"MW2012C3030214",0,214,53,26.4355126068971,1082.62401313198,101,0
"4819","31432523","2011",1290.167655017,2012,29,133,"MW2012C3030314",0,214,33,25.3843226495191,1000.55918520497,114,0
"4820","31432676","2011",1326.05854756769,2012,29,135,"MW2012C3030314",0,214,33,25.3843226495191,1000.55918520497,114,0
"4821","31432676","2011",1326.05854756769,2012,29,135,"MW2012C3020619",0,214,32,25.0560716575551,1135.29722705483,113,0
"4822","31432676","2011",1326.05854756769,2012,29,135,"MW2012C3020913",0,214,68,25.4674548568013,1019.09621898402,97,0
"4823","31432676","2011",1326.05854756769,2012,29,135,"MW2012C3030606",0,214,9,27.5427014645015,791.227570396203,122,0
"4824","31438563","2011",1290.167655017,2012,29,133,"MW2012C3030314",0,214,33,25.3843226495191,1000.55918520497,114,0
"4825","31442200","2011",1290.167655017,2012,29,133,"MW2012C3030314",0,214,33,25.3843226495191,1000.55918520497,114,0
"4826","31442394","2011",1290.167655017,2012,29,133,"MW2012C3030314",0,214,33,25.3843226495191,1000.55918520497,114,0
"4827","31442394","2011",1290.167655017,2012,29,133,"MW2012C3031005",0,210,11,28.1767462614541,783.362389671468,115,693.996242946553
"4828","31442394","2011",1290.167655017,2012,29,133,"MW2012C3020619",0,214,32,25.0560716575551,1135.29722705483,113,0
"4829","31442394","2011",1290.167655017,2012,29,133,"MW2012C3010508",0,214,33,22.4301887423079,1014.64645950027,64,0
"4830","31442394","2011",1290.167655017,2012,29,133,"MW2012C3020403",0,214,33,24.5909590486426,1118.63689159366,95,0
"4831","31442394","2011",1290.167655017,2012,29,133,"MW2012C3010417",0,214,53,21.6015324387595,696.048360792796,82,0
"4832","31531161","2011",869.230820051438,2012,11,143,"MW2012C3030519",0,214,69,25.2757885941835,905.028695058823,144,0
"4833","31539670","2011",888.228200848244,2012,11,143,"MW2012C3030519",0,214,69,25.2757885941835,905.028695058823,144,0
"4834","31539670","2011",888.228200848244,2012,11,143,"MW2012C3030816",0,214,29,23.9344743675161,1514.412843256,123,0
"4835","31539670","2011",888.228200848244,2012,11,143,"MW2012C3020103",0,214,33,24.1905780346595,1057.87321361805,78,0
"4836","31539670","2011",888.228200848244,2012,11,143,"MW2012C3030904",0,214,29,24.4612186752747,1046.77898415781,123,0
"4837","31539670","2011",888.228200848244,2012,11,143,"MW2012C3031206",0,214,74,27.2725293453609,872.324651111875,110,770.736820299285
"4838","31540003","2011",888.228200848244,2012,11,143,"MW2012C3030514",0,214,11,25.8222337811907,849.579752347686,134,0
"4839","31540419","2011",888.228200848244,2012,11,143,"MW2012C3030519",0,214,69,25.2757885941835,905.028695058823,144,0
"4840","31540419","2011",888.228200848244,2012,11,143,"MW2012C3030514",0,214,11,25.8222337811907,849.579752347686,134,0
"4841","31540419","2011",888.228200848244,2012,11,143,"MW2012C3010508",0,214,33,22.4301887423079,1014.64645950027,64,0
"4842","31540419","2011",888.228200848244,2012,11,143,"MW2012C3020619",0,214,32,25.0560716575551,1135.29722705483,113,0
"4843","31540419","2011",888.228200848244,2012,11,143,"MW2012C3030804",0,214,29,24.6015354691265,1017.88744430284,120,0
"4844","31540419","2011",888.228200848244,2012,11,143,"MW2012C3030714",0,214,8,24.9381258527809,1007.39211148482,137,0
"4845","31540419","2011",888.228200848244,2012,11,143,"MW2012C3020913",0,214,68,25.4674548568013,1019.09621898402,97,0
"4846","31540419","2011",888.228200848244,2012,11,143,"MW2012C3030112",0,214,68,26.9262709145234,903.36159819024,104,0
"4847","31541183","2011",898.746826553929,2012,11,143,"MW2012C3030514",0,214,11,25.8222337811907,849.579752347686,134,0
"4848","31545384","2011",948.523385320397,2012,11,141,"MW2012C3030519",0,214,69,25.2757885941835,905.028695058823,144,0
"4849","31545384","2011",948.523385320397,2012,11,141,"MW2012C3030214",0,214,53,26.4355126068971,1082.62401313198,101,0
"4850","31545384","2011",948.523385320397,2012,11,141,"MW2012C3030716",0,214,9,26.3877370531314,1043.07162947546,127,0
"4851","31545384","2011",948.523385320397,2012,11,141,"MW2012C3020913",0,214,68,25.4674548568013,1019.09621898402,97,0
"4852","31545384","2011",948.523385320397,2012,11,141,"MW2012C3030804",0,214,29,24.6015354691265,1017.88744430284,120,0
"4853","31545384","2011",948.523385320397,2012,11,141,"MW2012C3020619",0,214,32,25.0560716575551,1135.29722705483,113,0
"4854","31545384","2011",948.523385320397,2012,11,141,"MW2012C3030514",0,214,11,25.8222337811907,849.579752347686,134,0
"4855","31546760","2011",948.523385320397,2012,11,141,"MW2012C3030519",0,214,69,25.2757885941835,905.028695058823,144,0
"4856","31546760","2011",948.523385320397,2012,11,141,"MW2012C3030514",0,214,11,25.8222337811907,849.579752347686,134,0
"4857","31546760","2011",948.523385320397,2012,11,141,"MW2012C3030404",0,214,33,24.8337346299787,925.337298059463,145,0
"4858","31547429","2011",950.143947167181,2012,9,145,"MW2012C3030514",0,214,11,25.8222337811907,849.579752347686,134,0
"4859","31550254","2011",931.116151765236,2012,52,142,"MW2012C3030519",0,214,69,25.2757885941835,905.028695058823,144,0
"4860","31550254","2011",931.116151765236,2012,52,142,"MW2012C3030714",0,214,8,24.9381258527809,1007.39211148482,137,0
"4861","31550254","2011",931.116151765236,2012,52,142,"MW2012C3030314",0,214,33,25.3843226495191,1000.55918520497,114,0
"4862","31550254","2011",931.116151765236,2012,52,142,"MW2012C3020619",0,214,32,25.0560716575551,1135.29722705483,113,0
"4863","31552612","2011",920.618154103115,2012,52,145,"MW2012C3030514",0,214,11,25.8222337811907,849.579752347686,134,0
"4864","31552686","2011",898.746826553929,2012,11,143,"MW2012C3030514",0,214,11,25.8222337811907,849.579752347686,134,0
"4865","31552686","2011",898.746826553929,2012,11,143,"MW2012C3031005",0,210,11,28.1767462614541,783.362389671468,115,693.996242946553
"4866","31552686","2011",898.746826553929,2012,11,143,"MW2012C3020603",0,214,32,24.7162360717204,1164.18049424368,81,0
"4867","31553237","2011",898.746826553929,2012,11,143,"MW2012C3030514",0,214,11,25.8222337811907,849.579752347686,134,0
"4868","31554613","2011",931.116151765236,2012,52,142,"MW2012C3030514",0,214,11,25.8222337811907,849.579752347686,134,0
"4869","31554613","2011",931.116151765236,2012,52,142,"MW2012C3030804",0,214,29,24.6015354691265,1017.88744430284,120,0
"4870","31554613","2011",931.116151765236,2012,52,142,"MW2012C3030304",0,214,32,25.2747601232796,1015.6764736145,109,0
"4871","31554613","2011",931.116151765236,2012,52,142,"MW2012C3030519",0,214,69,25.2757885941835,905.028695058823,144,0
"4872","31554613","2011",931.116151765236,2012,52,142,"MW2012C3020619",0,214,32,25.0560716575551,1135.29722705483,113,0
"4873","10101204","2012",1179.87326778844,2013,NA,115,"MW2012C3010102",0,213,28,21.9841908056412,1160.83778911635,74,0
"4874","10101204","2012",1179.87326778844,2013,NA,115,"MW2012C3010508",0,213,48,21.8768613251163,974.352538033768,72,0
"4875","10101374","2012",1200.05596624664,2013,27,109,"MW2012C3010102",0,213,28,21.9841908056412,1160.83778911635,74,0
"4876","10101706","2012",1338.17930447711,2013,27,109,"MW2012C3010102",0,213,28,21.9841908056412,1160.83778911635,74,0
"4877","10102379","2012",1536.40708551473,2013,27,113,"MW2012C3010107",0,213,27,22.3282301495333,1502.11950370143,93,0
"4878","10103452","2012",1297.20245601806,2013,28,104,"MW2012C3010102",0,213,28,21.9841908056412,1160.83778911635,74,0
"4879","10103681","2012",1150.4824371052,2013,49,114,"MW2012C3010102",0,213,28,21.9841908056412,1160.83778911635,74,0
"4880","10105352","2012",1092.03557195586,2013,27,115,"MW2012C3010102",0,213,28,21.9841908056412,1160.83778911635,74,0
"4881","10120288","2012",963.321074225759,2013,27,113,"MW2012C3010102",0,213,28,21.9841908056412,1160.83778911635,74,0
"4882","10201210","2012",1412.68881892462,2013,28,101,"MW2012C3010210",0,213,28,23.6831155553111,1406.6516868484,85,0
"4883","10201247","2012",1412.68881892462,2013,28,101,"MW2012C3010210",0,213,28,23.6831155553111,1406.6516868484,85,0
"4884","10201688","2012",1280.1648550214,2013,27,100,"MW2012C3010210",0,213,28,23.6831155553111,1406.6516868484,85,0
"4885","10201688","2012",1280.1648550214,2013,27,100,"MW2012C3010201",0,213,28,23.8679262832857,1064.54262607495,87,0
"4886","10201688","2012",1280.1648550214,2013,27,100,"MW2012C3010417",0,213,48,21.207329104428,746.125561618805,87,0
"4887","10201688","2012",1280.1648550214,2013,27,100,"MW2012C3010508",0,213,48,21.8768613251163,974.352538033768,72,0
"4888","10201688","2012",1280.1648550214,2013,27,100,"MW2012C3010209",0,213,28,22.8637086489205,1031.8785890184,91,0
"4889","10201688","2012",1280.1648550214,2013,27,100,"MW2012C3020403",0,213,63,23.2037520765325,865.140062408014,90,0
"4890","10202514","2012",1575.57591101894,2013,28,102,"MW2012C3010210",0,213,28,23.6831155553111,1406.6516868484,85,0
"4891","10202514","2012",1575.57591101894,2013,28,102,"MW2012C3010201",0,213,28,23.8679262832857,1064.54262607495,87,0
"4892","10204723","2012",1064.9282070423,2013,27,111,"MW2012C3010209",0,213,28,22.8637086489205,1031.8785890184,91,0
"4893","10220027","2012",985.838070665293,2013,27,101,"MW2012C3010201",0,213,28,23.8679262832857,1064.54262607495,87,0
"4894","10220103","2012",1015.64357598424,2013,27,105,"MW2012C3010201",0,213,28,23.8679262832857,1064.54262607495,87,0
"4895","10220103","2012",1015.64357598424,2013,27,105,"MW2012C3010209",0,213,28,22.8637086489205,1031.8785890184,91,0
"4896","10220103","2012",1015.64357598424,2013,27,105,"MW2012C3010210",0,213,28,23.6831155553111,1406.6516868484,85,0
"4897","10220521","2012",859.488929190881,2013,27,107,"MW2012C3010201",0,213,28,23.8679262832857,1064.54262607495,87,0
"4898","10220705","2012",1112.18721213971,2013,27,102,"MW2012C3010201",0,213,28,23.8679262832857,1064.54262607495,87,0
"4899","10220705","2012",1112.18721213971,2013,27,102,"MW2012C3020103",0,213,28,22.9977035200092,816.836660261531,77,0
